key	text	tooltip
#Loc;1;text/db/hkrul_adventurers_skills.loc		
character_skills_localised_name_innate_hkrul_rhobb	Bulked Adventurer	true
character_skills_localised_description_innate_hkrul_rhobb	No one's been like Rhobb, such a King Pin like Rhobb..	true
character_skills_localised_description_hkrul_rhobb_special_1_0	With a single swipe Rhobb breaks both tree and rock.	true
character_skills_localised_name_hkrul_rhobb_special_1_0	Axe Galore	true
character_skills_localised_description_hkrul_rhobb_special_1_1	His secret? About fourty gallons a day.	true
character_skills_localised_name_hkrul_rhobb_special_1_1	Buttermilk a' Plenty	true
character_skills_localised_description_hkrul_rhobb_special_1_2	Revered amongst Slayers, Rhobb wears his token with pride.	true
character_skills_localised_name_hkrul_rhobb_special_1_2	Slayer's Token	true
character_skills_localised_name_innate_hkrul_thulgrim	Cunning Adventurer	true
character_skills_localised_description_innate_hkrul_thulgrim	Thulgrim may snatch your belongings before you even shout ''Thief!''. 	true
character_skills_localised_description_hkrul_thulgrim_special_1_0	''Oh this? No this was all acquired.. Legitimately''.	true
character_skills_localised_name_hkrul_thulgrim_special_1_0	Contraband	true
character_skills_localised_description_hkrul_thulgrim_special_1_1	It's not the size of the sword that counts, it's how you wield it.	true
character_skills_localised_name_hkrul_thulgrim_special_1_1	Shortest of Swords	true
character_skills_localised_description_hkrul_thulgrim_special_1_2	Is it shiny? Is it valueable? Thulgrim'll take it.	true
character_skills_localised_name_hkrul_thulgrim_special_1_2	Eyes on the Prize	true
character_skills_localised_name_innate_hkrul_shaz	Stout Adventurer	true
character_skills_localised_description_innate_hkrul_shaz	None as stout and brave as the one and only Ensun, slayer of foul.	true
character_skills_localised_description_hkrul_shaz_special_1_0	A source of inspiration for all maids, Ensun's name is carried with awe.	true
character_skills_localised_name_hkrul_shaz_special_1_0	Maid's Tale	true
character_skills_localised_description_hkrul_shaz_special_1_1	The finest mail gifted by one of her many suitors.	true
character_skills_localised_name_hkrul_shaz_special_1_1	Finest Mail	true
character_skills_localised_description_hkrul_shaz_special_1_2	The strongest of Runesmiths woe her with runes of old.	true
character_skills_localised_name_hkrul_shaz_special_1_2	Runic Blood	true
character_skills_localised_description_hkrul_shaz_special_1_3	Obtained on one of her many adventures, her weaponry ooze exotic powers.	true
character_skills_localised_name_hkrul_shaz_special_1_3	Exotic Weaponry	true
character_skills_localised_description_hkrul_shaz_special_1_4	Those undefeated by men better watch out..	true
character_skills_localised_name_hkrul_shaz_special_1_4	Stout Inspirator	true
character_skills_localised_description_hkrul_thulgrim_special_1_3	''Here, take another! The drunker you are the easier to rob''.	true
character_skills_localised_name_hkrul_thulgrim_special_1_3	Round's on me!	true
character_skills_localised_description_hkrul_thulgrim_special_1_4	Time is money, and money is time.	true
character_skills_localised_name_hkrul_thulgrim_special_1_4	No time to Waste	true
character_skills_localised_description_hkrul_rhobb_special_1_3	Armour? Who requires armour if you bolster a torso as fine as Rhobb's.	true
character_skills_localised_name_hkrul_rhobb_special_1_3	Less is More	true
character_skills_localised_description_hkrul_rhobb_special_1_4	With force and strength Rhobb smites his foes like ragdolls.	true
character_skills_localised_name_hkrul_rhobb_special_1_4	Hulking Smite	true
unit_abilities_onscreen_name_hkrul_rhobb_axe	Hulking Smite	false
unit_abilities_tooltip_text_hkrul_rhobb_axe	There are but few dwarves that have the sheer strength to lift Rhobb's axe, even fewer to tale the tale after they had to parry it.	false
unit_abilities_tooltip_text_hkrul_thulgrim_time	Battle? What a waste of time better spent thieving somewhere else.	false
unit_abilities_onscreen_name_hkrul_thulgrim_time	No time to Waste	false
unit_abilities_onscreen_name_hkrul_shaz_stout	Stout Inspirator	false
unit_abilities_tooltip_text_hkrul_shaz_stout	Dwarves eagerly follow Ensun in to battle, and anywhere else quite frankly.	false
effects_description_hkrul_shaz_stout	Ability: "Stout Inspirator''	true
effects_description_hkrul_thulgrim_time	Ability: "No time to Waste''	true
effects_description_hkrul_rhobb_axe	Ability: "Hulking Smite''	true
